timestamp,pid,name,cpu_percent,memory_percent,memory_rss,num_threads,priority,score,category
2026-06-10 17:24:50,0,System Idle Process,0.0,4.881154861715662e-05,8192,60,,0,unknown
2026-06-10 17:24:50,4,System,0.0,0.00029286929170293976,49152,481,,0,unknown
2026-06-10 17:24:50,320,Registry,0.0,0.2766882633363523,46436352,4,,0,unknown
2026-06-10 17:24:50,548,FeverGamesWeb.exe,0.0,0.6102663865860007,102420480,15,,0,unknown
2026-06-10 17:24:50,904,smss.exe,0.0,0.0029042871427208193,487424,2,,0,unknown
2026-06-10 17:24:50,1084,fontdrvhost.exe,0.0,0.14104096972927407,23670784,5,,0,unknown
2026-06-10 17:24:50,1092,fontdrvhost.exe,0.0,0.007590195809967855,1273856,5,,0,unknown
2026-06-10 17:24:50,1140,WUDFHost.exe,0.0,0.01954902522117123,3280896,6,,0,unknown
2026-06-10 17:24:50,1392,RuntimeBroker.exe,0.0,0.09066745155636843,15216640,5,,0,unknown
2026-06-10 17:24:50,1628,csrss.exe,0.0,0.024723049374589832,4149248,16,,0,unknown
2026-06-10 17:24:50,1736,wininit.exe,0.0,0.015888159074884483,2666496,2,,0,unknown
2026-06-10 17:24:50,1744,csrss.exe,0.0,0.02574809189555012,4321280,14,,0,unknown
2026-06-10 17:24:50,1832,winlogon.exe,0.0,0.030653652531574357,5144576,4,,0,unknown
2026-06-10 17:24:50,1852,services.exe,0.0,0.05235038589190048,8785920,13,,0,unknown
2026-06-10 17:24:50,1884,lsass.exe,0.0,0.11641554345191854,19537920,10,,0,unknown
2026-06-10 17:24:50,1892,FeverGamesWeb.exe,0.0,1.2653173690282427,212357120,76,,0,unknown
2026-06-10 17:24:50,1960,svchost.exe,0.0,0.09335208673031205,15667200,10,,0,unknown
2026-06-10 17:24:50,1964,RuntimeBroker.exe,0.0,0.12280985632076606,20611072,12,,0,unknown
2026-06-10 17:24:50,2044,svchost.exe,0.0,0.19890706061491326,33382400,15,,0,unknown
2026-06-10 17:24:50,2160,svchost.exe,0.0,0.03416808403200963,5734400,5,,0,unknown
2026-06-10 17:24:50,2192,WUDFHost.exe,0.0,0.061917449420863184,10391552,21,,0,unknown
2026-06-10 17:24:50,2288,七日世界.exe,0.0,21.34119004019875,3581673472,180,,0,unknown
2026-06-10 17:24:50,2292,dwm.exe,0.0,0.6867540832690852,115257344,135,,0,unknown
2026-06-10 17:24:50,2348,svchost.exe,0.0,0.102845932936349,17260544,7,,0,unknown
2026-06-10 17:24:50,2356,svchost.exe,0.0,0.027285655676990556,4579328,2,,0,unknown
2026-06-10 17:24:50,2364,svchost.exe,0.0,0.04644418850922453,7794688,7,,0,unknown
2026-06-10 17:24:50,2376,svchost.exe,0.0,0.017328099759090602,2908160,3,,0,unknown
2026-06-10 17:24:50,2388,svchost.exe,0.0,0.07870862214516505,13209600,8,,0,unknown
2026-06-10 17:24:50,2448,conhost.exe,0.0,0.04856749087407084,8151040,5,,0,unknown
2026-06-10 17:24:50,2576,svchost.exe,0.0,0.02994588507662559,5025792,6,,0,unknown
2026-06-10 17:24:50,2648,svchost.exe,0.0,0.028188669326407952,4730880,5,,0,unknown
