timestamp,pid,name,cpu_percent,memory_percent,memory_rss,num_threads,priority,score,category
2026-06-17 22:03:28,2512,ShellExperienceHost.exe,0.0,0.31559106758422617,50.51171875,36,正常(N),47.5,unknown
2026-06-17 22:03:28,3156,Trae CN.exe,0.0,1.3367286646551428,213.94921875,72,高于正常(A),71.1,unknown
2026-06-17 22:03:28,3244,DSATray.exe,0.0,0.2013232322714625,32.22265625,12,高于正常(A),70.1,unknown
2026-06-17 22:03:28,5100,powershell.exe,0.0,0.5465185040919942,87.47265625,9,高于正常(A),73.8,unknown
2026-06-17 22:03:28,5592,conhost.exe,0.0,0.061063247320062936,9.7734375,5,正常(N),68.5,unknown
2026-06-17 22:03:28,6424,httpd.exe,0.0,0.010787352244391615,1.7265625,3,正常(N),50.6,unknown
2026-06-17 22:03:28,6588,Trae CN.exe,0.0,0.8519567695638518,136.359375,12,正常(N),57.3,unknown
2026-06-17 22:03:28,6668,conhost.exe,0.0,0.015155985845627133,2.42578125,2,正常(N),67.9,unknown
2026-06-17 22:03:28,8100,NVIDIA Overlay.exe,0.0,0.2569928034693296,41.1328125,116,高于正常(A),81.8,unknown
2026-06-17 22:03:28,8404,Trae CN.exe,0.0,0.8502727711365599,136.08984375,9,正常(N),56.7,unknown
2026-06-17 22:03:28,8532,asus_framework.exe,0.0,0.012202887154289155,1.953125,27,正常(N),55.4,unknown
2026-06-17 22:03:28,8668,ArmouryCrate.exe,0.0,0.0022209254620806263,0.35546875,26,低于正常(B),40.2,unknown
2026-06-17 22:03:28,9356,ShellHost.exe,0.0,0.060941218448520046,9.75390625,19,正常(N),58.8,unknown
2026-06-17 22:03:28,9508,svchost.exe,0.0,0.04290535123448068,6.8671875,6,正常(N),68.7,unknown
2026-06-17 22:03:28,9744,Trae CN.exe,0.0,1.7446711822230292,279.2421875,24,高于正常(A),70.2,unknown
2026-06-17 22:03:28,9788,Trae CN.exe,0.0,0.8377037973676419,134.078125,28,正常(N),61.1,unknown
2026-06-17 22:03:28,10584,Trae CN.exe,0.0,0.37067490019868743,59.328125,23,正常(N),55.9,unknown
2026-06-17 22:03:28,11236,NVIDIA Overlay.exe,0.0,0.16866830624658471,26.99609375,29,高于正常(A),78.7,unknown
2026-06-17 22:03:28,12372,nvcontainer.exe,0.0,0.23234297141766555,37.1875,61,正常(N),66.2,unknown
2026-06-17 22:03:28,12476,esrv.exe,0.0,0.17506261911543222,28.01953125,59,正常(N),69.7,unknown
2026-06-17 22:03:28,12736,svchost.exe,0.0,0.06577356176161855,10.52734375,9,正常(N),69.5,unknown
2026-06-17 22:03:28,12800,svchost.exe,0.0,0.07970925889181676,12.7578125,4,正常(N),68.4,unknown
2026-06-17 22:03:28,12880,ArmouryCrate.UserSessionHelper.exe,0.0,0.1509253083242483,24.15625,109,高于正常(A),78.8,unknown
2026-06-17 22:03:28,12916,conhost.exe,0.0,0.0641383748829438,10.265625,5,高于正常(A),72.6,unknown
2026-06-17 22:03:28,12920,WeChatAppEx.exe,0.0,0.0766341313289359,12.265625,27,正常(N),52.5,unknown
2026-06-17 22:03:28,12952,Trae CN.exe,0.0,1.0183797445740472,162.99609375,9,正常(N),56.9,unknown
2026-06-17 22:03:28,13020,AsusOptimizationStartupTask.exe,0.0,0.01376485671003817,2.203125,7,正常(N),48.4,unknown
2026-06-17 22:03:28,13096,taskhostw.exe,0.0,0.06345501320230362,10.15625,9,正常(N),57.0,unknown
2026-06-17 22:03:28,13116,conhost.exe,0.0,0.012202887154289155,1.953125,2,正常(N),67.9,unknown
2026-06-17 22:03:28,13212,ipf_helper.exe,0.0,0.048372244679602217,7.7421875,4,正常(N),68.4,unknown
2026-06-17 22:03:28,13244,nvcontainer.exe,0.0,0.04649300005784168,7.44140625,17,正常(N),58.6,unknown
2026-06-17 22:03:28,13248,sihost.exe,0.0,0.1512425833902598,24.20703125,16,正常(N),58.4,unknown
2026-06-17 22:03:28,13316,msedgewebview2.exe,0.0,0.056474961750050214,9.0390625,10,正常(N),52.1,unknown
2026-06-17 22:03:28,13368,msedgewebview2.exe,0.0,0.003343591080275229,0.53515625,33,正常(N),63.5,unknown
2026-06-17 22:03:28,13596,powershell.exe,0.0,0.028310698197950842,4.53125,9,正常(N),69.3,unknown
2026-06-17 22:03:28,14076,svchost.exe,0.0,0.006833616806401928,1.09375,2,正常(N),67.9,unknown
2026-06-17 22:03:28,14328,svchost.exe,0.0,0.1532926684321804,24.53515625,8,正常(N),69.5,unknown
2026-06-17 22:03:28,14580,svchost.exe,0.0,0.0337531858687638,5.40234375,4,正常(N),68.3,unknown
2026-06-17 22:03:28,14912,svchost.exe,0.0,0.09049661113620838,14.484375,10,正常(N),69.6,unknown
2026-06-17 22:03:28,15008,AcPowerNotification.exe,0.0,0.08337012503810352,13.34375,19,高于正常(A),71.4,unknown
2026-06-17 22:03:28,15032,StartMenuExperienceHost.exe,0.0,0.878851932851905,140.6640625,35,正常(N),54.9,unknown
2026-06-17 22:03:28,15244,SearchHost.exe,0.0,0.35500639309258014,56.8203125,25,正常(N),60.5,unknown
2026-06-17 22:03:28,15328,CrossDeviceResume.exe,0.0,0.03155666618099175,5.05078125,18,正常(N),58.6,unknown
2026-06-17 22:03:28,15408,conhost.exe,0.0,0.013203523900940867,2.11328125,2,正常(N),67.9,unknown
2026-06-17 22:03:28,15416,conhost.exe,0.0,0.06438243262602959,10.3046875,5,高于正常(A),72.6,unknown
2026-06-17 22:03:28,15456,WeChatAppEx.exe,0.0,0.5804913419295352,92.91015625,27,正常(N),53.1,unknown
2026-06-17 22:03:28,15464,conhost.exe,0.0,0.012202887154289155,1.953125,2,正常(N),67.9,unknown
2026-06-17 22:03:28,15624,UserOOBEBroker.exe,0.0,0.03211799899008906,5.140625,1,正常(N),55.2,unknown
2026-06-17 22:03:28,15932,Trae CN.exe,0.0,3.963204878421415,634.328125,13,正常(N),59.2,unknown
2026-06-17 22:03:28,16076,Widgets.exe,0.0,0.33311441353778537,53.31640625,30,正常(N),56.9,unknown
2026-06-17 22:03:28,16104,RuntimeBroker.exe,0.0,0.07863540482223932,12.5859375,12,正常(N),49.5,unknown
2026-06-17 22:03:28,16116,svchost.exe,0.0,0.04051358535224,6.484375,2,正常(N),67.9,unknown
2026-06-17 22:03:28,16512,WidgetService.exe,0.0,0.07858659327362216,12.578125,6,正常(N),68.8,unknown
2026-06-17 22:03:28,16824,msedgewebview2.exe,0.0,0.22777909162196142,36.45703125,50,正常(N),61.1,unknown
2026-06-17 22:03:28,16996,Trae CN.exe,0.0,0.7664877479352105,122.6796875,12,正常(N),57.0,unknown
2026-06-17 22:03:28,17020,WeChatAppEx.exe,0.0,0.08312606729501773,13.3046875,14,正常(N),49.9,unknown
2026-06-17 22:03:28,17092,taskhostw.exe,0.0,0.05998939325048549,9.6015625,4,正常(N),55.8,unknown
2026-06-17 22:03:28,17344,msedgewebview2.exe,0.0,0.038780775376330935,6.20703125,8,正常(N),51.6,unknown
